country,region,sub_region,locality_level_1,locality_level_2,locality_level_3,nombre_oficial,geoname_id,iso_3166_2,fcode,poblacion,lat,lon,fuente_oficial
united_kingdom,england,,,,,England,6269131,ENG,ADM1,57106398,52.16045,-0.70312,http://www.geonames.org/6269131
united_kingdom,england,barnsley,,,,Barnsley,3333122,ENG,ADM2,241218,53.53333,-1.5,http://www.geonames.org/3333122
united_kingdom,england,barnsley,ward_green,,,Ward Green,13280502,ENG,PPL,0,53.53598,-1.48765,http://www.geonames.org/13280502
united_kingdom,england,barnsley,hunshelf,,,Hunshelf,7292838,ENG,ADM3,0,53.49941,-1.58864,http://www.geonames.org/7292838
united_kingdom,england,barnsley,hunshelf,snowden_hill,,Snowden Hill,13280211,ENG,PPL,0,53.5019,-1.60329,http://www.geonames.org/13280211
united_kingdom,england,barnsley,hunshelf,green_moor,,Green Moor,12265285,ENG,PPL,0,53.49124,-1.57626,http://www.geonames.org/12265285
united_kingdom,england,barnsley,carlton,,,Carlton,2653767,ENG,PPL,0,53.58333,-1.45,http://www.geonames.org/2653767
united_kingdom,england,barnsley,barnsley,,,Barnsley,2656284,ENG,PPLA2,71447,53.55,-1.48333,http://www.geonames.org/2656284
united_kingdom,england,barnsley,hemingfield,,,Hemingfield,12265629,ENG,PPL,0,53.50871,-1.40972,http://www.geonames.org/12265629
united_kingdom,england,barnsley,wombwell,,,Wombwell,2633681,ENG,PPL,15518,53.52189,-1.39698,http://www.geonames.org/2633681
united_kingdom,england,barnsley,kexbrough,,,Kexbrough,8063649,ENG,PPL,0,53.58144,-1.54431,http://www.geonames.org/8063649
united_kingdom,england,barnsley,thurgoland,,,Thurgoland,7301682,ENG,ADM3,0,53.51369,-1.56386,http://www.geonames.org/7301682
united_kingdom,england,barnsley,thurgoland,thurgoland,,Thurgoland,12265441,ENG,PPL,0,53.50752,-1.56681,http://www.geonames.org/12265441
united_kingdom,england,barnsley,thurgoland,crane_moor,,Crane Moor,12265400,ENG,PPL,0,53.50885,-1.54069,http://www.geonames.org/12265400
united_kingdom,england,barnsley,thurgoland,hill_top,,Hill Top,13275148,ENG,PPL,0,53.52014,-1.55671,http://www.geonames.org/13275148
united_kingdom,england,barnsley,thurgoland,eastfield,,Eastfield,13283981,ENG,PPLL,0,53.51974,-1.55636,http://www.geonames.org/13283981
united_kingdom,england,barnsley,blacker_hill,,,Blacker Hill,12265440,ENG,PPL,0,53.5142,-1.44593,http://www.geonames.org/12265440
united_kingdom,england,barnsley,silkstone,,,Silkstone,7291583,ENG,ADM3,0,53.54111,-1.56578,http://www.geonames.org/7291583
united_kingdom,england,barnsley,silkstone,silkstone,,Silkstone,2637841,ENG,PPL,1764,53.54808,-1.56381,http://www.geonames.org/2637841
united_kingdom,england,barnsley,silkstone,silkstone_common,,Silkstone Common,12265633,ENG,PPL,0,53.53548,-1.56215,http://www.geonames.org/12265633
united_kingdom,england,barnsley,stainborough,,,Stainborough,7292839,ENG,ADM3,0,53.52073,-1.5218,http://www.geonames.org/7292839
united_kingdom,england,barnsley,stainborough,hood_green,,Hood Green,12265442,ENG,PPL,0,53.52222,-1.53412,http://www.geonames.org/12265442
united_kingdom,england,barnsley,stainborough,worsbrough_bridge,,Worsbrough Bridge,2633530,ENG,PPL,0,53.52968,-1.4694,http://www.geonames.org/2633530
united_kingdom,england,barnsley,stainborough,stainborough,,Stainborough,2637132,ENG,PPLA3,0,53.52623,-1.518,http://www.geonames.org/2637132
united_kingdom,england,barnsley,stainborough,pogmoor,,Pogmoor,6255145,ENG,PPL,0,53.55634,-1.50197,http://www.geonames.org/6255145
united_kingdom,england,barnsley,penistone,,,Penistone,7299738,ENG,ADM3,0,53.52974,-1.63699,http://www.geonames.org/7299738
united_kingdom,england,barnsley,penistone,penistone,,Penistone,2640463,ENG,PPLA3,10956,53.52572,-1.63027,http://www.geonames.org/2640463
united_kingdom,england,barnsley,penistone,fulshaw_cross,,Fulshaw Cross,6252061,ENG,PPL,0,53.51071,-1.6843,http://www.geonames.org/6252061
united_kingdom,england,barnsley,penistone,hill_top,,Hill Top,13273635,ENG,PPL,0,53.54448,-1.59306,http://www.geonames.org/13273635
united_kingdom,england,barnsley,penistone,hoylandswaine,,Hoylandswaine,12265670,ENG,PPL,0,53.53839,-1.60461,http://www.geonames.org/12265670
united_kingdom,england,barnsley,penistone,bullhouse,,Bullhouse,13273634,ENG,PPL,0,53.52045,-1.68159,http://www.geonames.org/13273634
united_kingdom,england,barnsley,penistone,catshaw,,Catshaw,13273633,ENG,PPL,0,53.52523,-1.68697,http://www.geonames.org/13273633
united_kingdom,england,barnsley,penistone,millhouse_green,,Millhouse Green,12265497,ENG,PPL,1250,53.5249,-1.67163,http://www.geonames.org/12265497
united_kingdom,england,barnsley,penistone,cat_hill,,Cat Hill,13280494,ENG,PPL,0,53.54378,-1.62701,http://www.geonames.org/13280494
united_kingdom,england,barnsley,penistone,thurlstone,,Thurlstone,2635891,ENG,PPL,0,53.5273,-1.64975,http://www.geonames.org/2635891
united_kingdom,england,barnsley,cawthorne,,,Cawthorne,7292836,ENG,ADM3,0,53.56723,-1.5826,http://www.geonames.org/7292836
united_kingdom,england,barnsley,cawthorne,cawthorne,,Cawthorne,2653463,ENG,PPLA3,893,53.56687,-1.57259,http://www.geonames.org/2653463
united_kingdom,england,barnsley,langsett,,,Langsett,7292909,ENG,ADM3,0,53.49466,-1.74614,http://www.geonames.org/7292909
united_kingdom,england,barnsley,langsett,langsett,,Langsett,2644911,ENG,PPL,0,53.50057,-1.68154,http://www.geonames.org/2644911
united_kingdom,england,barnsley,cundy_cross,,,Cundy Cross,8063648,ENG,PPL,0,53.5538,-1.43545,http://www.geonames.org/8063648
united_kingdom,england,barnsley,darton,,,Darton,2651497,ENG,PPL,15259,53.58705,-1.52676,http://www.geonames.org/2651497
united_kingdom,england,barnsley,elsecar,,,Elsecar,2650060,ENG,PPL,0,53.49892,-1.42591,http://www.geonames.org/2650060
united_kingdom,england,barnsley,gunthwaite_and_ingbirchworth,,,Gunthwaite and Ingbirchworth,7299736,ENG,ADM3,0,53.55069,-1.65827,http://www.geonames.org/7299736
united_kingdom,england,barnsley,gunthwaite_and_ingbirchworth,ingbirchworth,,Ingbirchworth,2646217,ENG,PPL,0,53.54827,-1.66102,http://www.geonames.org/2646217
united_kingdom,england,barnsley,wortley,,,Wortley,7301683,ENG,ADM3,0,53.47487,-1.52939,http://www.geonames.org/7301683
united_kingdom,england,barnsley,wortley,howbrook,,Howbrook,12265208,ENG,PPL,0,53.47904,-1.51027,http://www.geonames.org/12265208
united_kingdom,england,barnsley,wortley,wortley,,Wortley,2633514,ENG,PPLA3,0,53.48333,-1.53333,http://www.geonames.org/2633514
united_kingdom,england,barnsley,wortley,finkle_street,,Finkle Street,13273632,ENG,PPL,0,53.48724,-1.54429,http://www.geonames.org/13273632
united_kingdom,england,barnsley,wortley,bromley,,Bromley,13280491,ENG,PPL,0,53.48569,-1.51448,http://www.geonames.org/13280491
united_kingdom,england,barnsley,hoyland_nether,,,Hoyland Nether,2646471,ENG,PPL,15842,53.5,-1.45,http://www.geonames.org/2646471
united_kingdom,england,barnsley,billingley,,,Billingley,7299739,ENG,ADM3,0,53.53368,-1.34882,http://www.geonames.org/7299739
united_kingdom,england,barnsley,billingley,billingley,,Billingley,12265630,ENG,PPL,0,53.53753,-1.33991,http://www.geonames.org/12265630
united_kingdom,england,barnsley,birdwell,,,Birdwell,2655618,ENG,PPL,3056,53.51398,-1.47929,http://www.geonames.org/2655618
united_kingdom,england,barnsley,great_houghton,,,Great Houghton,7299735,ENG,ADM3,0,53.56184,-1.34812,http://www.geonames.org/7299735
united_kingdom,england,barnsley,great_houghton,great_houghton,,Great Houghton,2648074,ENG,PPLA3,2475,53.55352,-1.34952,http://www.geonames.org/2648074
united_kingdom,england,barnsley,redbrook,,,Redbrook,12265445,ENG,PPL,0,53.56552,-1.51615,http://www.geonames.org/12265445
united_kingdom,england,barnsley,jump,,,Jump,12262004,ENG,PPL,0,53.50712,-1.42838,http://www.geonames.org/12262004
united_kingdom,england,barnsley,royston,,,Royston,2639017,ENG,PPL,9584,53.6,-1.45,http://www.geonames.org/2639017
united_kingdom,england,barnsley,high_hoyland,,,High Hoyland,7292837,ENG,ADM3,0,53.59278,-1.58001,http://www.geonames.org/7292837
united_kingdom,england,barnsley,high_hoyland,high_hoyland,,High Hoyland,12265672,ENG,PPL,0,53.58581,-1.59027,http://www.geonames.org/12265672
united_kingdom,england,barnsley,platts_common,,,Platts Common,12265439,ENG,PPL,0,53.50901,-1.44236,http://www.geonames.org/12265439
united_kingdom,england,barnsley,cudworth,,,Cudworth,2651778,ENG,PPL,11903,53.57131,-1.41595,http://www.geonames.org/2651778
united_kingdom,england,barnsley,shafton,,,Shafton,7291582,ENG,ADM3,0,53.58981,-1.41153,http://www.geonames.org/7291582
united_kingdom,england,barnsley,shafton,shafton,,Shafton,2638156,ENG,PPLA3,0,53.59286,-1.40925,http://www.geonames.org/2638156
united_kingdom,england,barnsley,broomhill,,,Broomhill,12265628,ENG,PPL,0,53.51964,-1.36975,http://www.geonames.org/12265628
united_kingdom,england,barnsley,bolton_upon_dearne,,,Bolton upon Dearne,2655230,ENG,PPL,13236,53.51667,-1.31667,http://www.geonames.org/2655230
united_kingdom,england,barnsley,dunford,,,Dunford,7291105,ENG,ADM3,0,53.52729,-1.7519,http://www.geonames.org/7291105
united_kingdom,england,barnsley,dunford,townhead,,Townhead,13280353,ENG,PPL,0,53.52207,-1.75185,http://www.geonames.org/13280353
united_kingdom,england,barnsley,dunford,victoria,,Victoria,13280354,ENG,PPL,0,53.5451,-1.733,http://www.geonames.org/13280354
united_kingdom,england,barnsley,dunford,carlecotes,,Carlecotes,7873949,ENG,PPL,0,53.52803,-1.73395,http://www.geonames.org/7873949
united_kingdom,england,barnsley,dunford,dunford_bridge,,Dunford Bridge,2650731,ENG,PPL,627,53.51752,-1.76378,http://www.geonames.org/2650731
united_kingdom,england,barnsley,dunford,crow_edge,,Crow Edge,12265498,ENG,PPL,0,53.53333,-1.71557,http://www.geonames.org/12265498
united_kingdom,england,barnsley,dunford,harden,,Harden,13282234,ENG,PPL,0,53.53044,-1.7712,http://www.geonames.org/13282234
united_kingdom,england,barnsley,dunford,hazelhead,,Hazelhead,2647245,ENG,PPL,0,53.51667,-1.71667,http://www.geonames.org/2647245
united_kingdom,england,barnsley,barugh,,,Barugh,12265671,ENG,PPL,0,53.57288,-1.52647,http://www.geonames.org/12265671
united_kingdom,england,barnsley,tankersley,,,Tankersley,7301679,ENG,ADM3,0,53.4901,-1.48176,http://www.geonames.org/7301679
united_kingdom,england,barnsley,tankersley,pilley,,Pilley,12265632,ENG,PPL,0,53.50067,-1.49585,http://www.geonames.org/12265632
united_kingdom,england,barnsley,tankersley,tankersley,,Tankersley,2636260,ENG,PPL,0,53.49096,-1.48697,http://www.geonames.org/2636260
united_kingdom,england,barnsley,goldthorpe,,,Goldthorpe,12261584,ENG,PPL,0,53.53398,-1.30474,http://www.geonames.org/12261584
united_kingdom,england,barnsley,oxspring,,,Oxspring,7301678,ENG,ADM3,0,53.51852,-1.6011,http://www.geonames.org/7301678
united_kingdom,england,barnsley,oxspring,roughbirchworth,,Roughbirchworth,13280212,ENG,PPL,0,53.5099,-1.60525,http://www.geonames.org/13280212
united_kingdom,england,barnsley,oxspring,oxspring,,Oxspring,12265443,ENG,PPL,0,53.51473,-1.59507,http://www.geonames.org/12265443
united_kingdom,england,barnsley,edderthorpe,,,Edderthorpe,13280542,ENG,PPL,0,53.54725,-1.38098,http://www.geonames.org/13280542
united_kingdom,england,barnsley,clayton,,,Clayton,2652901,ENG,PPL,0,53.55,-1.31667,http://www.geonames.org/2652901
united_kingdom,england,barnsley,brierley,,,Brierley,7296175,ENG,ADM3,0,53.58307,-1.37661,http://www.geonames.org/7296175
united_kingdom,england,barnsley,brierley,grimethorpe,,Grimethorpe,7302133,ENG,PPL,4672,53.5765,-1.37688,http://www.geonames.org/7302133
united_kingdom,england,barnsley,brierley,brierley,,Brierley,11593109,ENG,PPL,0,53.59536,-1.38102,http://www.geonames.org/11593109
united_kingdom,england,barnsley,brierley,ardsley,,Ardsley,2657118,ENG,PPL,0,53.54619,-1.42467,http://www.geonames.org/2657118
united_kingdom,england,barnsley,staincross,,,Staincross,2637129,ENG,PPL,0,53.59413,-1.5115,http://www.geonames.org/2637129
united_kingdom,england,barnsley,barugh_green,,,Barugh Green,12265635,ENG,PPL,0,53.56808,-1.5327,http://www.geonames.org/12265635
united_kingdom,england,barnsley,higham,,,Higham,12265634,ENG,PPL,0,53.56127,-1.53282,http://www.geonames.org/12265634
united_kingdom,england,barnsley,dodworth,,,Dodworth,2651172,ENG,PPL,5870,53.54306,-1.52779,http://www.geonames.org/2651172
united_kingdom,england,barnsley,lundwood,,,Lundwood,8063647,ENG,PPL,0,53.56116,-1.43381,http://www.geonames.org/8063647
united_kingdom,england,barnsley,upper_hoyland,,,Upper Hoyland,12265438,ENG,PPL,0,53.5066,-1.4553,http://www.geonames.org/12265438
united_kingdom,england,barnsley,worsbrough,,,Worsbrough,2633531,ENG,PPL,0,53.5298,-1.47243,http://www.geonames.org/2633531
united_kingdom,england,barnsley,gawber,,,Gawber,12265444,ENG,PPL,0,53.56098,-1.50811,http://www.geonames.org/12265444
united_kingdom,england,barnsley,gateway_plaza,,,Gateway Plaza,13284046,ENG,PPLL,0,53.55349,-1.48699,http://www.geonames.org/13284046
united_kingdom,england,barnsley,swaithe,,,Swaithe,12265631,ENG,PPL,0,53.53407,-1.43957,http://www.geonames.org/12265631
united_kingdom,england,barnsley,thurnscoe,,,Thurnscoe,8593757,ENG,PPL,0,53.54582,-1.31536,http://www.geonames.org/8593757
united_kingdom,england,barnsley,little_houghton,,,Little Houghton,7299737,ENG,ADM3,0,53.55022,-1.36251,http://www.geonames.org/7299737
united_kingdom,england,barnsley,little_houghton,darfield,,Darfield,2651520,ENG,PPL,8246,53.5339,-1.37595,http://www.geonames.org/2651520
united_kingdom,england,barnsley,little_houghton,middlecliffe,,Middlecliffe,12265669,ENG,PPL,0,53.54013,-1.35066,http://www.geonames.org/12265669
united_kingdom,england,barnsley,little_houghton,little_houghton,,Little Houghton,2644307,ENG,PPLA3,0,53.54576,-1.35999,http://www.geonames.org/2644307
united_kingdom,england,brighton_and_hove,,,,Brighton and Hove,3333133,ENG,ADM2,276334,50.83333,-0.13333,http://www.geonames.org/3333133
united_kingdom,england,brighton_and_hove,west_blatchington,,,West Blatchington,8063670,ENG,PPL,0,50.845,-0.1857,http://www.geonames.org/8063670
united_kingdom,england,brighton_and_hove,stanmer,,,Stanmer,2637064,ENG,PPL,0,50.87065,-0.10265,http://www.geonames.org/2637064
united_kingdom,england,brighton_and_hove,bevendean,,,Bevendean,2655786,ENG,PPL,0,50.8441,-0.11132,http://www.geonames.org/2655786
united_kingdom,england,brighton_and_hove,woodingdean,,,Woodingdean,6690584,ENG,PPL,0,50.83638,-0.07509,http://www.geonames.org/6690584
united_kingdom,england,brighton_and_hove,the_city_of_brighton_and_hove,,,The City of Brighton and Hove,11550750,ENG,PPL,0,50.8238,-0.13497,http://www.geonames.org/11550750
united_kingdom,england,brighton_and_hove,portslade,,,Portslade,2639998,ENG,PPL,20000,50.84286,-0.21608,http://www.geonames.org/2639998
united_kingdom,england,brighton_and_hove,hove,,,Hove,2646504,ENG,PPL,75174,50.83088,-0.1672,http://www.geonames.org/2646504
united_kingdom,england,brighton_and_hove,patcham,,,Patcham,2640582,ENG,PPL,0,50.86396,-0.15003,http://www.geonames.org/2640582
united_kingdom,england,brighton_and_hove,portslade_by_sea,,,Portslade-by-Sea,2639997,ENG,PPL,0,50.83194,-0.21215,http://www.geonames.org/2639997
united_kingdom,england,brighton_and_hove,ovingdean,,,Ovingdean,2640756,ENG,PPL,0,50.81711,-0.07021,http://www.geonames.org/2640756
united_kingdom,england,brighton_and_hove,rottingdean,,,Rottingdean,7297912,ENG,ADM3,0,50.81417,-0.05501,http://www.geonames.org/7297912
united_kingdom,england,brighton_and_hove,rottingdean,rottingdean,,Rottingdean,2639069,ENG,PPLA3,21756,50.80984,-0.05939,http://www.geonames.org/2639069
united_kingdom,england,brighton_and_hove,rottingdean,saltdean,,Saltdean,7290454,ENG,PPL,0,50.80723,-0.04151,http://www.geonames.org/7290454
united_kingdom,england,brighton_and_hove,brighton,,,Brighton,2654710,ENG,PPLA2,277103,50.82838,-0.13947,http://www.geonames.org/2654710
united_kingdom,england,brighton_and_hove,preston_park,,,Preston Park,2639921,ENG,PPL,0,50.84557,-0.15175,http://www.geonames.org/2639921
united_kingdom,england,brighton_and_hove,waterhall,,,Waterhall,13265641,ENG,PPL,0,50.86942,-0.15919,http://www.geonames.org/13265641
united_kingdom,england,bristol,,,,Bristol,3333134,ENG,ADM2,454213,51.45,-2.6,http://www.geonames.org/3333134
united_kingdom,england,bristol,stoke_bishop,,,Stoke Bishop,11592098,ENG,PPL,0,51.4797,-2.63397,http://www.geonames.org/11592098
united_kingdom,england,bristol,whiteway,,,Whiteway,12265432,ENG,PPL,0,51.46286,-2.53274,http://www.geonames.org/12265432
united_kingdom,england,bristol,two_mile_hill,,,Two Mile Hill,12261653,ENG,PPL,0,51.465,-2.51952,http://www.geonames.org/12261653
united_kingdom,england,bristol,shirehampton,,,Shirehampton,2637940,ENG,PPL,0,51.4892,-2.6753,http://www.geonames.org/2637940
united_kingdom,england,bristol,bristol,,,Bristol,2654675,ENG,PPLA2,465866,51.45523,-2.59665,http://www.geonames.org/2654675
united_kingdom,england,bristol,sea_mills,,,Sea Mills,2638287,ENG,PPL,0,51.48333,-2.65,http://www.geonames.org/2638287
united_kingdom,england,bristol,brislington,,,Brislington,2654677,ENG,PPL,0,51.43351,-2.54721,http://www.geonames.org/2654677
united_kingdom,england,bristol,crofts_end,,,Crofts End,12265474,ENG,PPL,0,51.46614,-2.53981,http://www.geonames.org/12265474
united_kingdom,england,bristol,avonmouth,,,Avonmouth,2656737,ENG,PPL,0,51.51005,-2.68898,http://www.geonames.org/2656737
united_kingdom,england,bristol,broomhill,,,Broomhill,12265354,ENG,PPL,0,51.48918,-2.54013,http://www.geonames.org/12265354
united_kingdom,england,bristol,chester_park,,,Chester Park,12265473,ENG,PPL,0,51.46823,-2.5244,http://www.geonames.org/12265473
united_kingdom,england,bristol,westbury_on_trym,,,Westbury on Trym,11550752,ENG,PPL,0,51.49239,-2.62045,http://www.geonames.org/11550752
united_kingdom,england,bristol,box_makers_yard,,,Box Makers Yard,13284253,ENG,PPLL,0,51.45271,-2.5809,http://www.geonames.org/13284253
united_kingdom,england,bristol,burchells_green,,,Burchells Green,12265431,ENG,PPL,0,51.46612,-2.52658,http://www.geonames.org/12265431
united_kingdom,england,bristol,hillfields,,,Hillfields,12265314,ENG,PPL,0,51.47449,-2.5189,http://www.geonames.org/12265314
united_kingdom,england,bath_and_north_east_somerset,,,,Bath and North East Somerset,3333123,ENG,ADM2,187751,51.33333,-2.5,http://www.geonames.org/3333123
united_kingdom,england,bath_and_north_east_somerset,charlcombe,,,Charlcombe,7296350,ENG,ADM3,0,51.4145,-2.38032,http://www.geonames.org/7296350
united_kingdom,england,bath_and_north_east_somerset,charlcombe,charlcombe,,Charlcombe,9253745,ENG,PPL,422,51.40362,-2.36313,http://www.geonames.org/9253745
united_kingdom,england,bath_and_north_east_somerset,charlcombe,woolley,,Woolley,13280582,ENG,PPL,0,51.41504,-2.36312,http://www.geonames.org/13280582
united_kingdom,england,bath_and_north_east_somerset,charlcombe,langridge,,Langridge,13279809,ENG,PPL,0,51.4244,-2.3724,http://www.geonames.org/13279809
united_kingdom,england,bath_and_north_east_somerset,charlcombe,lansdown,,Lansdown,11887255,ENG,PPL,0,51.4164,-2.39545,http://www.geonames.org/11887255
united_kingdom,england,bath_and_north_east_somerset,batheaston,,,Batheaston,7296075,ENG,ADM3,0,51.42019,-2.3315,http://www.geonames.org/7296075
united_kingdom,england,bath_and_north_east_somerset,batheaston,batheaston,,Batheaston,2656171,ENG,PPL,0,51.40662,-2.31042,http://www.geonames.org/2656171
united_kingdom,england,bath_and_north_east_somerset,st_catherine,,,St. Catherine,7298319,ENG,ADM3,0,51.428,-2.3326,http://www.geonames.org/7298319
united_kingdom,england,bath_and_north_east_somerset,englishcombe,,,Englishcombe,7298314,ENG,ADM3,0,51.35942,-2.40891,http://www.geonames.org/7298314
united_kingdom,england,bath_and_north_east_somerset,englishcombe,englishcombe,,Englishcombe,12265662,ENG,PPL,0,51.36365,-2.40573,http://www.geonames.org/12265662
united_kingdom,england,bath_and_north_east_somerset,englishcombe,nailwell,,Nailwell,13280579,ENG,PPL,0,51.34659,-2.42202,http://www.geonames.org/13280579
united_kingdom,england,bath_and_north_east_somerset,englishcombe,inglesbatch,,Inglesbatch,13280581,ENG,PPL,0,51.35115,-2.42572,http://www.geonames.org/13280581
united_kingdom,england,bath_and_north_east_somerset,cameley,,,Cameley,7296348,ENG,ADM3,0,51.31772,-2.55374,http://www.geonames.org/7296348
united_kingdom,england,bath_and_north_east_somerset,cameley,cameley,,Cameley,6619695,ENG,PPL,1286,51.31616,-2.56079,http://www.geonames.org/6619695
united_kingdom,england,bath_and_north_east_somerset,cameley,temple_cloud,,Temple Cloud,3345398,ENG,PPL,0,51.32007,-2.54197,http://www.geonames.org/3345398
united_kingdom,england,bath_and_north_east_somerset,cameley,cholwell,,Cholwell,13280194,ENG,PPL,0,51.32681,-2.55055,http://www.geonames.org/13280194
united_kingdom,england,bath_and_north_east_somerset,north_stoke,,,North Stoke,7296554,ENG,ADM3,0,51.41994,-2.42477,http://www.geonames.org/7296554
united_kingdom,england,bath_and_north_east_somerset,norton_malreward,,,Norton Malreward,7296081,ENG,ADM3,0,51.38697,-2.56295,http://www.geonames.org/7296081
united_kingdom,england,bath_and_north_east_somerset,norton_malreward,norton_hawkfield,,Norton Hawkfield,9884030,ENG,PPL,0,51.38236,-2.59179,http://www.geonames.org/9884030
united_kingdom,england,bath_and_north_east_somerset,norton_malreward,norton_malreward,,Norton Malreward,9884029,ENG,PPL,0,51.38791,-2.57406,http://www.geonames.org/9884029
united_kingdom,england,bath_and_north_east_somerset,southstoke,,,Southstoke,7296556,ENG,ADM3,0,51.34822,-2.35977,http://www.geonames.org/7296556
united_kingdom,england,bath_and_north_east_somerset,southstoke,south_stoke,,South Stoke,12265660,ENG,PPL,0,51.35251,-2.35717,http://www.geonames.org/12265660
united_kingdom,england,bath_and_north_east_somerset,southstoke,midford,,Midford,2642570,ENG,PPL,0,51.34585,-2.34646,http://www.geonames.org/2642570
united_kingdom,england,bath_and_north_east_somerset,west_harptree,,,West Harptree,7296173,ENG,ADM3,0,51.31161,-2.62197,http://www.geonames.org/7296173
united_kingdom,england,bath_and_north_east_somerset,west_harptree,west_harptree,,West Harptree,2634398,ENG,PPL,0,51.3091,-2.63175,http://www.geonames.org/2634398
united_kingdom,england,bath_and_north_east_somerset,west_harptree,ridge,,Ridge,13265558,ENG,PPL,0,51.30248,-2.64382,http://www.geonames.org/13265558
united_kingdom,england,bath_and_north_east_somerset,west_harptree,north_widcombe,,North Widcombe,2641221,ENG,PPL,0,51.32333,-2.61028,http://www.geonames.org/2641221
united_kingdom,england,bath_and_north_east_somerset,newton_st_loe,,,Newton St. Loe,7296080,ENG,ADM3,0,51.37687,-2.429,http://www.geonames.org/7296080
united_kingdom,england,bath_and_north_east_somerset,newton_st_loe,newton_st_loe,,Newton St Loe,8658769,ENG,PPL,0,51.38298,-2.42639,http://www.geonames.org/8658769
united_kingdom,england,bath_and_north_east_somerset,peasedown_st_john,,,Peasedown St. John,7298317,ENG,ADM3,0,51.31158,-2.42863,http://www.geonames.org/7298317
united_kingdom,england,bath_and_north_east_somerset,peasedown_st_john,carlingcott,,Carlingcott,12265621,ENG,PPL,0,51.32159,-2.43664,http://www.geonames.org/12265621
united_kingdom,england,bath_and_north_east_somerset,peasedown_st_john,peasedown_saint_john,,Peasedown Saint John,3345396,ENG,PPL,6263,51.31667,-2.42417,http://www.geonames.org/3345396
united_kingdom,england,bath_and_north_east_somerset,marksbury,,,Marksbury,7296077,ENG,ADM3,0,51.36327,-2.48217,http://www.geonames.org/7296077
united_kingdom,england,bath_and_north_east_somerset,marksbury,marksbury,,Marksbury,2643015,ENG,PPL,0,51.35962,-2.48025,http://www.geonames.org/2643015
united_kingdom,england,bath_and_north_east_somerset,marksbury,stanton_prior,,Stanton Prior,13265454,ENG,PPL,0,51.36504,-2.463,http://www.geonames.org/13265454
united_kingdom,england,bath_and_north_east_somerset,keynsham,,,Keynsham,7296076,ENG,ADM3,0,51.41251,-2.49775,http://www.geonames.org/7296076
united_kingdom,england,bath_and_north_east_somerset,keynsham,keynsham,,Keynsham,2645733,ENG,PPL,15641,51.41387,-2.4978,http://www.geonames.org/2645733
united_kingdom,england,bath_and_north_east_somerset,whitchurch,,,Whitchurch,7296086,ENG,ADM3,0,51.40319,-2.55876,http://www.geonames.org/7296086
united_kingdom,england,bath_and_north_east_somerset,whitchurch,whitchurch,,Whitchurch,2634129,ENG,PPLA3,0,51.40606,-2.56265,http://www.geonames.org/2634129
united_kingdom,england,bath_and_north_east_somerset,kelston,,,Kelston,7296553,ENG,ADM3,0,51.4021,-2.42512,http://www.geonames.org/7296553
united_kingdom,england,bath_and_north_east_somerset,kelston,kelston,,Kelston,2645847,ENG,PPL,0,51.4029,-2.43216,http://www.geonames.org/2645847
united_kingdom,england,bath_and_north_east_somerset,hinton_charterhouse,,,Hinton Charterhouse,7296168,ENG,ADM3,0,51.32636,-2.32332,http://www.geonames.org/7296168
united_kingdom,england,bath_and_north_east_somerset,hinton_charterhouse,hinton_charterhouse,,Hinton Charterhouse,2646846,ENG,PPLA3,0,51.32377,-2.32841,http://www.geonames.org/2646846
united_kingdom,england,bath_and_north_east_somerset,hinton_charterhouse,the_green,,The Green,13282394,ENG,PPL,0,51.32296,-2.32181,http://www.geonames.org/13282394
united_kingdom,england,bath_and_north_east_somerset,hinton_charterhouse,new_town,,New Town,13283764,ENG,PPLL,0,51.3204,-2.3171,http://www.geonames.org/13283764
united_kingdom,england,bath_and_north_east_somerset,hinton_charterhouse,pipehouse,,Pipehouse,13279803,ENG,PPL,0,51.33743,-2.32331,http://www.geonames.org/13279803
united_kingdom,england,bath_and_north_east_somerset,monkton_combe,,,Monkton Combe,7296079,ENG,ADM3,0,51.35779,-2.32866,http://www.geonames.org/7296079
united_kingdom,england,bath_and_north_east_somerset,monkton_combe,tucking_mill,,Tucking Mill,13279862,ENG,PPL,0,51.35248,-2.33741,http://www.geonames.org/13279862
united_kingdom,england,bath_and_north_east_somerset,monkton_combe,monkton_combe,,Monkton Combe,12265225,ENG,PPL,0,51.35803,-2.32482,http://www.geonames.org/12265225
united_kingdom,england,bath_and_north_east_somerset,chew_stoke,,,Chew Stoke,7296351,ENG,ADM3,0,51.35065,-2.64156,http://www.geonames.org/7296351
united_kingdom,england,bath_and_north_east_somerset,chew_stoke,chew_stoke,,Chew Stoke,2653196,ENG,PPL,776,51.35365,-2.63266,http://www.geonames.org/2653196
united_kingdom,england,bath_and_north_east_somerset,norton_radstock,,,Norton-Radstock,7296169,ENG,ADM3,0,51.28934,-2.46186,http://www.geonames.org/7296169
united_kingdom,england,bath_and_north_east_somerset,norton_radstock,writhlington,,Writhlington,6693663,ENG,PPL,0,51.29134,-2.42806,http://www.geonames.org/6693663
united_kingdom,england,bath_and_north_east_somerset,norton_radstock,haydon,,Haydon,12265393,ENG,PPL,0,51.2836,-2.45008,http://www.geonames.org/12265393
united_kingdom,england,bath_and_north_east_somerset,norton_radstock,midsomer_norton,,Midsomer Norton,2642557,ENG,PPL,10458,51.28567,-2.48591,http://www.geonames.org/2642557
